2003	320	12	-2.8	1.2	0.6	438569	2.7	763	-31
2003	320	13	-3.4	0.3	-2.6	452102	2.7	784	-29
2003	320	14	-4	2.4	-0.9	414118	2.3	797	-38
2003	320	15	-4.2	3.5	1.1	384109	2.2	796	-32
2003	320	16	-2.8	4.9	0.3	360543	2.3	809	-28
2003	320	17	-4.3	4.7	-1.2	249852	2	785	-35
2003	320	18	-4.3	4	1.7	249239	2.1	783	-40
2003	320	19	-2.8	4.1	4.2	253835	2.2	799	-36
2003	320	20	-4.4	2.6	-3.4	269588	2.2	773	-33
2003	320	21	-4.9	2.8	-1.2	283938	2.1	759	-36
2003	320	22	-5.4	-0.9	-0.5	310738	2.4	754	-37
2003	320	23	-4.5	2.1	-0.9	324179	2.6	763	-32
2003	321	0	-4.1	0.9	-2.7	310922	2.5	769	-27
2003	321	1	-3.3	3.1	0.5	317826	2.3	785	-33
2003	321	2	-4.6	2.5	-1.3	267125	2	767	-31
2003	321	3	-4	2.8	-1.1	273742	1.9	768	-35
2003	321	4	-4.1	3.8	-2.9	318093	1.8	764	-42
2003	321	5	-3.1	3.6	-2.3	359840	1.9	777	-44
2003	321	6	-3	2.3	-1.7	360076	1.9	782	-48
2003	321	7	-4.6	3	-0.6	281434	1.9	758	-43
2003	321	8	-3.3	4.2	1.2	277344	1.9	766	-41
2003	321	9	-4.4	2.9	-0.3	234430	1.9	740	-39
2003	321	10	-4.7	3.1	-0.9	228230	1.8	731	-34
2003	321	11	-4.7	2.6	1.4	235433	1.9	730	-25
2003	321	12	-4.5	3.3	0.1	249083	1.9	734	-25
2003	321	13	-3.5	2.4	-1.9	302314	2	753	-26
2003	321	14	-3	2.4	-2.8	302207	2.1	757	-36
2003	321	15	-3.4	0.9	0.2	310480	2.3	755	-42
2003	321	16	-3.1	0.6	0.9	319764	2.4	754	-41
2003	321	17	-3.1	2.1	-0.7	301164	2.4	750	-40
2003	321	18	-4.6	-0.5	-1.1	292758	2.4	733	-32
2003	321	19	-4.7	0.7	-0.9	270100	2.3	725	-25
2003	321	20	-3.2	2.1	-1.1	274092	2.3	739	-29
2003	321	21	-3	2.1	-2	254013	2.1	736	-29
2003	321	22	-4.6	0.1	0.7	207674	2	718	-36
2003	321	23	-4.4	1.4	-0.9	231089	2	714	-36
2003	322	0	-3.8	-0.8	-1.9	267601	2	725	-27
2003	322	1	-2.8	1.3	-1.2	295379	2.1	733	-22
2003	322	2	-3.3	0.7	1.1	287801	2	724	-21
2003	322	4	-4.6	0	0.7	242094	2.2	706	-31
2003	322	5	-4.4	-0.5	-0.1	246727	2.2	704	-30
2003	322	6	-2.1	3.5	1.8	233412	2.1	723	-30
2003	322	7	-4	1.3	-0.2	229993	2.2	702	-27
2003	322	8	-4.6	-0.5	-0.8	259238	2.3	703	-28
2003	323	20	-4.5	1.6	2.3	80578	3.4	469	-6
2003	323	22	-4.2	1.4	2.4	79223	4.9	452	-2
2003	323	23	-4.1	2.5	1.5	66612	4.7	447	-4
2003	324	0	-4.8	3.8	0.3	80517	5	446	-4
2003	324	1	-4.4	2.5	1.3	79352	4.8	446	-6
